ID,Title,TMDB_id,IMGID,Release,Runtime,Genres,Language,Cast,Director,Producer,Writer,Sound Designer,Editor,Director of Photography,Composer,Art Direction,Production Design,Costume Design,Makeup Artist
[Film17184],Daughters of the Dust,68427,/sk5qednzLeDZMIhto6Oa9QFKOon.jpg,1992-01-15,112,"Drama,Romance",en,"Cora Lee Day,Alva Rogers,Barbara O. Jones,Trula Hoosier,Umar Abdurrahamn",Julie Dash,"Julie Dash,Arthur Jafa,Steven Jones",Julie Dash,,"Amy Carey,Joseph Burton",Arthur Jafa,John Barnes,Michael Kelly Williams,Kerry Marshall,Arline Burks Gant,Rose Chatterton
[Film171851],The Silencer,108904,/4zDM0DF7eZ1hTjEL2zDzsnQh1mc.jpg,1999-12-05,87,Action,en,"Michael Dudikoff,Brennan Elliott,Terence Kelly,Gabrielle Miller,Nicole Oliver",Robert Lee,,,,,,,,,,
[Film171941],Fresh Kill,375914,/cuBPiTcVyZ40MUGyHvy4xs9YUEx.jpg,1996-01-12,80,Science Fiction,en,"Sarita Choudhury,Erin McMurtry,Abraham Lim,José Zúñiga,Laurie Carlos",Shu Lea Cheang,"Jennifer Fong,Shari Frilot",Jessica Hagedorn,,Lauren Zuckerman,Jane Castle,,,,,
[Film171],Falling Down,37094,/7ujqyF96Zg3rfrsh9M0cEF0Yzqj.jpg,1993-02-26,113,"Crime,Drama,Thriller",en,"Michael Douglas,Robert Duvall,Barbara Hershey,Rachel Ticotin,Frederic Forrest",Joel Schumacher,"Arnold Kopelson,Herschel Weingrod,Timothy Harris",Ebbe Roe Smith,,Paul Hirsch,Andrzej Bartkowiak,,Larry Fulton,Barbara Ling,Marlene Stewart,"Stephen Abrums,Tom Lucas"
[Film1722],Perfect Blue,10494,/79vujbsWEbX4dzffBV541QXN6sf.jpg,1997-07-25,81,"Animation,Thriller",ja,"Junko Iwao,Rica Matsumoto,Shinpachi Tsuji,Masaaki Okura,Yousuke Akimoto",Satoshi Kon,Hiroaki Inoue,,,Harutoshi Ogata,Hisao Shirai,,Nobutaka Ike,,,
[Film17257],"Up, Down, Fragile",65040,/ueUyj6AenOT47v9J75JCmzbr8rv.jpg,1995-04-12,169,"Romance,Comedy,Music,Mystery",fr,"Nathalie Richard,Marianne Denicourt,Laurence Côte,Anna Karina,André Marcon",Jacques Rivette,"Martine Marignac,Maurice Tinchant","Nathalie Richard,Laurence Côte,Marianne Denicourt,Pascal Bonitzer,Jacques Rivette,Christine Laurent",,Nicole Lubtchansky,Christophe Pollock,,,,,
[Film17299],"Pretty Village, Pretty Flame",29927,/kh4VuXrgAmQCSKFsQHXdZ03l0rC.jpg,1996-05-11,130,"Drama,War",sr,"Dragan Bjelogrlić,Nikola Kojo,Dragan Maksimović,Zoran Cvijanović,Milorad Mandić",Srđan Dragojević,"Nikola Kojo,Dragan Bjelogrlić","Nikola Pejaković,Vanja Bulić",,Petar Marković,Dušan Joksimović,"Lazar Ristovski,Aleksandar Habić",,Milenko Jeremić,Tatjana Strugar Dragojević,
[Film172],The Ninth Gate,622,/rxw9l9YNL14ODdmAavUwHLBjiDo.jpg,1999-08-25,133,"Mystery,Thriller",en,"Johnny Depp,Frank Langella,Lena Olin,Emmanuelle Seigner,Barbara Jefford",Roman Polanski,Roman Polanski,,,Hervé de Luze,Darius Khondji,Wojciech Kilar,Gérard Viard,Dean Tavoularis,Anthony Powell,Laura Viana da Silva
[Film17300],Surviving Desire,94666,/phBKPqkiogyLyIdrbnRkIPi7FRq.jpg,1992-01-22,53,"Comedy,Drama,Romance",en,"Martin Donovan,Mary B. Ward,Matt Malloy,Rebecca Nelson,Julie Kessler",Hal Hartley,"Ted Hope,Jerome Brownstein",Hal Hartley,,Hal Hartley,Michael Spiller,,,,,
[Film17315],Joan the Maid: The Battles,142373,/fvND3N6DOAZQz6SLjK4sGeNaSev.jpg,1994-02-09,160,History,fr,"Sandrine Bonnaire,Tatiana Moukhine,Jean-Marie Richier,Baptiste Roussillon,Jean-Luc Petit",Jacques Rivette,"Martine Marignac,Maurice Tinchant",,,Nicole Lubtchansky,William Lubtchansky,Jordi Savall,,Emmanuel de Chauvigny,,
[Film1731],Patlabor 2: The Movie,14572,/vIyWhMyMEHnavjUhbusOXDwrJgz.jpg,1993-08-07,113,"Animation,Science Fiction,Action,Thriller",ja,"Mina Tominaga,Toshio Furukawa,Ryusuke Ohbayashi,Yoshiko Sakakibara,Michihiro Ikemizu",Mamoru Oshii,"Mitsuhisa Ishikawa,Shin Unozawa,Tsuyoshi Hamawatari",,,"Shuichi Kakesu,Yasue Funami,Yoshiyuki Wada",Akihiko Takahashi,Kenji Kawai,Hiromasa Ogura,,,
[Film17350],Palms,109576,/4sCpXrc2PDLYZ0lijdxhuyAdHq3.jpg,1998-04-02,103,Comedy,sr,"Dubravka Mijatović,Srđan Todorović,Goran Radaković,Milorad Mandić,Mirjana Karanović",Radivoje 'Raša' Andrić,,,,,,,,,,
[Film1736],The Wrong Trousers,531,/wRTCxYHx1d9diFFmOHQZT7CjdUV.jpg,1993-12-17,30,"Animation,Comedy,Family",en,"Peter Sallis,Peter Hawkins",Nick Park,Christopher Moll,"Nick Park,Bob Baker",,Helen Garrard,"Tristan Oliver,Dave Alex Riddett",Julian Nott,Yvonne Fox,,,
[Film17414],The Sect,38706,/ccOxxUuCQarqHeZdE8Ug2eopELP.jpg,1991-03-01,116,"Thriller,Horror",it,"Kelly Curtis,Herbert Lom,Mariangela Giordano,Michel Adatte,Carla Cassola",Michele Soavi,"Dario Argento,Mario Cecchi Gori,Vittorio Cecchi Gori","Dario Argento,Michele Soavi,Gianni Romoli",,Franco Fraticelli,Raffaele Mertes,,,Massimo Antonello Geleng,Vera Cozzolino,Rosario Prestopino
[Film17421],To Sleep With Anger,94725,/ox3JyFRYM8crjoJpY8qySeEoPyl.jpg,1990-10-12,101,Drama,en,"Danny Glover,Mary Alice,Paul Butler,Richard Brooks,Carl Lumbly",Charles Burnett,"Caldecot Chubb,Darin Scott,Thomas S. Byrnes",Charles Burnett,,Nancy Richardson,Walt Lloyd,Stephen James Taylor,Troy Myers,Penny Barrett,Gaye Shannon-Burnett,
[Film17430],Eve's Bayou,45153,/33yTPcGSv7eo3FVlb7XKACHl1M8.jpg,1997-11-07,109,Drama,en,"Jurnee Smollett,Meagan Good,Samuel L. Jackson,Lynn Whitfield,Debbi Morgan",Kasi Lemmons,"Samuel L. Jackson,Caldecot Chubb",Kasi Lemmons,,Terilyn A. Shropshire,Amy Vincent,Terence Blanchard,Adele Plauche,Jeffrey Howard,Karyn Wagner,
[Film1744],Ju Dou,41821,/ejvX1lukPZZ10jatUWmKaXbhjGI.jpg,1990-04-21,95,Drama,zh,"Gong Li,Wei Li,Li Baotian,Ji-an Zheng",Zhang Yimou,"Yasuyoshi Tokuma,Wenze Zhang,Hu Jian",Liu Heng,,Yuan Du,"Lun Yang,Gu Changwei","Jiping Zhao,Ru-jin Xia",,"Cao Juiping,Xia Rujin",Zhi-an Zhang,
[Film1745],Raise the Red Lantern,10404,/j6MGZpg55cTqlHHwahBtzI2qQg1.jpg,1991-12-20,125,Drama,zh,"Gong Li,Ma Jingwu,He Saifei,Cao Cuifen,Kong Lin",Zhang Yimou,Chiu Fu-Sheng,Ni Zhen,Lanhua Li,Yuan Du,"Zhao Fei,Lun Yang","Jiping Zhao,Naoki Tachikawa",Cao Juiping,,Tong Huamiao,
[Film17473],All I Wanna Do,19381,/cCr8mLqIVkbjBNs1uaZPvkXYnWA.jpg,1998-08-21,97,Comedy,en,"Kirsten Dunst,Gaby Hoffmann,Lynn Redgrave,Rachael Leigh Cook,Tom Guiry",Sarah Kernochan,"Ira Deutchman,Michael Mahoney,Peter Newman,Liz Murray",Sarah Kernochan,,"Peter C. Frank,Anita Brandt-Burgoyne",,,Kim Karon,John Kasarda,"Ann Hould-Ward,Julie Whitfield",Patricia Keighran
[Film1747],The Story of Qiu Ju,38143,/5yYnTVXuLBjFQ91k2FnSWcwNn3x.jpg,1992-09-07,100,"Comedy,Drama",zh,"Gong Li,Peiqi Liu,Liuchun Yang,Lei Kesheng,Ge Zhijun",Zhang Yimou,Ma Fung Kwok,Liu Heng,,Yuan Du,"Chi Xiao Ning,Yu Xiao Qun",,Cao Juiping,,Tong Huamiao,
[Film1750],To Live,31439,/hjcISgegtvGmtpztYTseDRcsr85.jpg,1994-05-26,133,"Drama,Romance,War",zh,"Ge You,Gong Li,Niu Ben,Jiang Wu",Zhang Yimou,"Chiu Fu-Sheng,Funhong Kow,Christophe Tseng",,,Yuan Du,Yue Lü,,Cao Juiping,,,
[Film1757],Not One Less,,,,,,,,,,,,,,,,,,
[Film1768],Center Stage,10560,/95Et0t08Nv6S8FD593HpXyvcRt8.jpg,2000-05-12,115,"Drama,Music",en,"Amanda Schull,Zoe Saldana,Susan May Pratt,Peter Gallagher,Scottie Thompson",Nicholas Hytner,Laurence Mark,,,Tariq Anwar,Geoffrey Simpson,,David Gropman,,Ruth Myers,
[Film176],Se7en,807,/69Sns8WoET6CfaYlIkHbla4l7nC.jpg,1995-09-22,127,"Crime,Mystery,Thriller",en,"Brad Pitt,Morgan Freeman,Gwyneth Paltrow,R. Lee Ermey,John C. McGinley",David Fincher,"Arnold Kopelson,Phyllis Carlyle",Andrew Kevin Walker,Ren Klyce,Richard Francis-Bruce,Darius Khondji,Howard Shore,Gary Wissner,Arthur Max,Michael Kaplan,"Monty Westmore,Michael Hancock"
[Film17764],All the Vermeers in New York,123757,/sQmBGBIjDvX2nMwUHI3yQv4YAJ9.jpg,1992-05-01,87,"Comedy,Drama,Romance",en,"Emmanuelle Chaulet,Stephen Lack,Katie Garner,Grace Phillips,Laurel Lee Kiefer",Jon Jost,Henry S. Rosenthal,Jon Jost,,Jon Jost,Jon Jost,Jon A. English,,,,
[Film1777],Days of Being Wild,18311,/acfLUO8E61u0ooWS6htbzTHDBcI.jpg,1990-12-15,94,"Crime,Drama,Romance",cn,"Leslie Cheung,Andy Lau,Maggie Cheung,Carina Lau,Rebecca Pan",Wong Kar-wai,Rover Tang,"Wong Kar-wai,Jeffrey Lau",,"William Chang,Hai Kit-Wai,Patrick Tam",Christopher Doyle,Terry Chan,,William Chang,,
[Film1781],Juice,16136,/fLOB1MdIf2jWexxOzq441lNTIpW.jpg,1992-01-17,96,"Crime,Drama,Thriller",en,"Omar Epps,Tupac Shakur,Khalil Kain,Jermaine 'Huggy' Hopkins,Samuel L. Jackson",Ernest R. Dickerson,"David Heyman,Neal H. Moritz,Peter Frankfurt",,,"Sam Pollard,Brunilda Torres",,,,Lester Cohen,Donna Berwick,
[Film1782],Ashes of Time,40751,/1I5EksYqL87d1dxvpci1YX95CS6.jpg,1994-09-17,100,"Drama,Action",cn,"Leslie Cheung,Tony Leung Ka-fai,Brigitte Lin,Jacky Cheung,Tony Leung Chiu-wai",Wong Kar-wai,"Wong Kar-wai,Jacky Pang,William Chang,Jeffrey Lau,Tsai Sung-lin",,Robert Mackenzie,"William Chang,Chi-Leung Kwong,Hai Kit-Wai,Patrick Tam","Christopher Doyle,Kwan Pung-Leung","Roel A. García,Frankie Chan Fan-Kei",,William Chang,William Chang,"Kwan Lee-na,Poon Man-Wa,Ko Mei-Wah,Pan Min-Hua"
[Film1783],Europa Europa,8996,/hkh3GzBHquwB5nkdEeQUbFSo5Ju.jpg,1990-11-14,112,"History,Drama,War",de,"Marco Hofschneider,Julie Delpy,René Hofschneider,Piotr Kozlowski",Agnieszka Holland,"Margaret Ménégoz,Artur Brauner",Paul Hengge,,"Isabelle Lorente,Ewa Smal",Jacek Petrycki,Zbigniew Preisner,,Allan Starski,"Wieslawa Starska,Malgorzata Stefaniak",
[Film1786],Whisper of the Heart,37797,/sap0BXb6dJUhkDbJEd6nurMQrwq.jpg,1995-07-15,111,"Animation,Drama,Family",ja,"Yoko Honna,Issey Takahashi,Takashi Tachibana,Shigeru Muroi,Shigeru Tsuyuguchi",Yoshifumi Kondou,"Ned Lott,Toshio Suzuki",,,Takeshi Seyama,Atsushi Okui,Yuji Nomi,Satoshi Kuroda,,,
[Film17892],Secret défense,49559,/eLUn4WZfkd8muFWvKhbCRzUEYue.jpg,1998-03-18,170,"Crime,Thriller",fr,"Sandrine Bonnaire,Laure Marsac,Françoise Fabian,Christine Vouilloz,Mark Saporta",Jacques Rivette,"Martine Marignac,Maurice Tinchant","Pascal Bonitzer,Jacques Rivette,Emmanuelle Cuau ",,Nicole Lubtchansky,William Lubtchansky,,,Emmanuel de Chauvigny,Anne Autran,
[Film17899],Reversal of Fortune,38718,/5Ws7t7uKaPDOKBJYVW1kuyvAna7.jpg,1990-10-05,111,Drama,en,"Glenn Close,Jeremy Irons,Ron Silver,Annabella Sciorra,Uta Hagen",Barbet Schroeder,"Oliver Stone,Edward R. Pressman",,,Lee Percy,Luciano Tovoli,,Dan Davis,Mel Bourne,Judianna Makovsky,"Jean-Luc Russier,Allen Weisinger,Toni Trimble"
[Film18009],Three Lives and Only One Death,55049,/chJ41Zo8VYlexl41PAXTA4PVnjM.jpg,1996-05-15,123,"Comedy,Crime",fr,"Marcello Mastroianni,Anna Galiena,Marisa Paredes,Chiara Mastroianni,Arielle Dombasle",Raúl Ruiz,Paulo Branco,"Pascal Bonitzer,Raúl Ruiz",,Rudolfo Wedeles,,,,Luc Chalon,,
[Film18079],The Ambulance,79509,/nq9zbzTY93Hg8nhi2axGqobw1sc.jpg,1990-03-22,96,"Action,Horror,Thriller,Comedy,Romance",en,"Eric Roberts,Megan Gallagher,James Earl Jones,Red Buttons,Janine Turner",Larry Cohen,"Moctesuma Esparza,Robert Katz",Larry Cohen,,"Claudia Finkle,Armond Lebowitz",Jacques Haitkin,Jay Chattaway,Nancy Deren,Lester Cohen,Sylvia Vega-Vasquez,Theo Mayes
[Film1809],There's Something About Mary,544,/g03pwohXHOI75InM3zraiaEGguO.jpg,1998-07-15,119,"Romance,Comedy",en,"Cameron Diaz,Ben Stiller,Matt Dillon,Lee Evans,Chris Elliott","Bobby Farrelly,Peter Farrelly","Frank Beddor,Michael Steinberg,Bradley Thomas,Charles B. Wessler",,,Christopher Greenbury,Mark Irwin,Jonathan Richman,Arlan Jay Vetter,,Mary Zophres,Bernadette Mazur
[Film18107],American Dream,41326,/da6DPUrYsi3K2HzwalUpphtOHec.jpg,1990-10-06,98,Documentary,en,,Barbara Kopple,"Arthur Cohn,Barbara Kopple",,,"Cathy Caplan,Lawrence Silk,Thomas Haneke","Kevin Keating,Hart Perry,Peter Gilbert,Mark Petersson,Mathieu Roberts",Michael Small,,Mark Stuart Lane,,
[Film1814],Wallace & Gromit: A Close Shave,61445,/3OudLtfj8t8wD4KFNxVJpeb8e1d.jpg,1997-08-24,178,"History,Drama,TV Movie",en,"Gary Sinise,Mare Winningham,Clarence Williams III,Joe Don Baker,Angelina Jolie",John Frankenheimer,,Paul Monash,,,,,,,,
[Film18201],After the Rain,466313,/eCwZbvl3ZeSd2sV7RQml5dF3qBZ.jpg,1999-09-21,103,"Drama,Romance",en,"Paul Bettany,Louise Lombard,Ariyon Bakare",Ross Kettle,,,,,,,,,,
[Film1820],Giorgino,77728,/tGltXVNFZlUNp2jsDw07HRoJWM5.jpg,1994-10-05,177,"Drama,Horror,Adventure",fr,"Mylène Farmer,Jeff Dahlgren,Joss Ackland,Louise Fletcher,Frances Barber",Laurent Boutonnat,,"Gilles Laurent,Laurent Boutonnat",,,,,,,,
[Film18266],Citizen Ruth,13891,/hMGWyETjqWpfud4Cmeva6qfVogZ.jpg,1996-12-13,104,"Drama,Comedy",en,"Laura Dern,Swoosie Kurtz,Kurtwood Smith,Mary Kay Place,Kelly Preston",Alexander Payne,"Cathy Konrad,Cary Woods",,,Kevin Tent,James Glennon,,,Jane Ann Stewart,Tom McKinley,Angela Moos
[Film1832],Donnie Brasco,9366,/xtKLvpOfARi1XVm8u2FTdhY5Piq.jpg,1997-02-27,127,"Crime,Drama,Thriller",en,"Johnny Depp,Al Pacino,Michael Madsen,Bruno Kirby,James Russo",Mike Newell,"Louis DiGiaimo,Barry Levinson,Mark Johnson,Gail Mutrux",,,Jon Gregory,Peter Sova,Patrick Doyle,Jefferson Sage,Donald Graham Burt,"Aude Bronson-Howard,David C. Robinson",Margot Boccia
[Film183828],Tokyo Heaven,115800,/30HPjAgSdZ2Oq3Aw9b237ChewDP.jpg,1990-06-09,109,"Drama,Fantasy",ja,"Kiichi Nakai,Riho Makise,Tsurube Shofukutei,Tomoko Mariya,Hide Demon",Shinji Sômai,,Yuhei Enoki,,,,,,,,
[Film18390],In Memory of the Day Passed By,149712,,1990-01-01,40,Documentary,lt,,Šarūnas Bartas,Audrius Kuprevicius,Šarūnas Bartas,,"Ariadna Gruodiene,Nina Romanovskaja",Vladas Naudžius,,,,,
[Film1839],Thirty Two Short Films About Glenn Gould,20967,/pv5lVS7tGkbM2MFufnBqnwVgaix.jpg,1993-11-26,93,"Drama,Music",en,"Colm Feore,Derek Keurvorst,Derek Keurvorst,Katya Ladan",François Girard,,"Don McKellar,François Girard",,,,,,,,
[Film18427],The Pickpocket,52103,/bAqXrl6kU7mzGSRm3za2ERozYCP.jpg,1998-02-18,114,Drama,zh,"Wang Hongwei,Hao Hongjian,Baitao Zuo,Ma Jinrei,Liu Junying",Jia Zhangke,"Jia Zhangke,Kit Ming Li",Jia Zhangke,,Yu Xiao Ling,Nelson Yu Lik-wai,,Liang Jingdong,,,
[Film18434],The Sting of Death,128775,/1etlUhJbvPwB4odEdxYkvFSqwmP.jpg,1990-04-28,115,Drama,ja,"Keiko Matsuzaka,Ittoku Kishibe,Midori Kiuchi,Takenori Matsumura,Yuri Chikamori",Kôhei Oguri,,Kôhei Oguri,,Nobuo Ogawa,Shôhei Andô,Toshio Hosokawa,,Yoshinaga Yoko'o,,
[Film184386],Round About Midnight,341397,/wTcNCaixeUFaqUQuxHHO7w5fM9R.jpg,1999-11-06,110,"Crime,Thriller,Drama",ja,"Hiroyuki Sanada,Michelle Reis,Ittoku Kishibe,Jun Kunimura,Jun'ichi Haruta",Makoto Wada,"Hiroyuki Iizumi,Kazuto Takita","Takashi Hasegawa,Makoto Wada",,Shigeru Okuhara,Noboru Shinoda,,Katsuhiro Fukuzawa,,,
[Film18451],Sleeping Man,25063,/9Sg2EXWn8syB6TKjJ1fbvlUSYD2.jpg,1996-02-03,103,Drama,ja,"Ahn Sung-ki,Koji Yakusho,Tokie Hidari,Christine Hakim,Jun Hamamura",Kôhei Oguri,"Hiroshi Fujikura,Kiyoshi Kenmochi","Kôhei Oguri,Kiyoshi Kenmochi",,Nobuo Ogawa,Osame Maruike,Toshio Hosokawa,,,,
[Film1846],Gattaca,782,/mi8ow4MIoPvgBnWB1OKe0ph0woa.jpg,1997-09-07,106,"Thriller,Science Fiction,Mystery,Romance",en,"Ethan Hawke,Uma Thurman,Jude Law,Alan Arkin,Loren Dean",Andrew Niccol,"Danny DeVito,Michael Shamberg,Stacey Sher",Andrew Niccol,,Lisa Zeno Churgin,Slawomir Idziak,Michael Nyman,Sarah Knowles,Jan Roelfs,Colleen Atwood,"Lizbeth Williamson,Jill Rockow"
[Film1849],Rebels of the Neon God,57564,/6fvS07LDOuL9610VeftTWRqHYTM.jpg,1994-08-04,106,"Drama,Crime",zh,"Chen Chao-jung,Lee Kang-sheng,Lu Yi-Ching,Miao Tien",Tsai Ming-liang,"Feng-Chyt Jiang,Li-Kong Hsu",,Ting-yi Hu,Wang Chiyang,Liao Pen-Jung,Shu-Jun Huang,"Pao-Lin Lee,Chih-Yueh Hu",,Che Ying-Hui,
[Film1852],The Hole,47060,/lsuvfxyCxlnkzc49hGMUmPDibCk.jpg,1999-03-24,95,"Drama,Romance,Science Fiction",zh,"Yang Kuei-Mei,Lee Kang-sheng,Miao Tien,Hui-Chin Lin,Lin Kun-huei",Tsai Ming-liang,Peggy Chiao,,,Ju-kuan Hsiao,Liao Pen-Jung,Grace Chang,,Pao-Lin Lee,Vivian Ming Chou,
[Film1853],Beavis and Butt-Head Do America,3179,/wEB1GPT7mQcTNuYT73s72ljjbMF.jpg,1996-12-15,81,"Animation,Comedy",en,"Mike Judge,Bruce Willis,Demi Moore,Robert Stack",Mike Judge,"Mike Judge,John Andrews",,,,,John Frizzell,,,,
[Film1859],Groundhog Day,137,/gCgt1WARPZaXnq523ySQEUKinCs.jpg,1993-02-11,101,"Romance,Fantasy,Drama,Comedy",en,"Bill Murray,Andie MacDowell,Chris Elliott,Stephen Tobolowsky,Brian Doyle-Murray",Harold Ramis,"Harold Ramis,Trevor Albert",,,Pembroke J. Herring,John Bailey,George Fenton,Peter Landsdown Smith,David Nichols,Jennifer Butler,"Dorothy J. Pearl,James Lacey,Deborah K. Dee"
[Film1860],Velvet Goldmine,1808,/6RKhhkmHBgV3X63Tri7S9Cxz2LK.jpg,1998-10-23,118,"Drama,Music",en,"Ewan McGregor,Jonathan Rhys Meyers,Toni Collette,Christian Bale,Eddie Izzard",Todd Haynes,Christine Vachon,,,James Lyons,Maryse Alberti,Carter Burwell,"Amy Beth Silver,Andrew Munro",Christopher Hobbs,Sandy Powell,
[Film18643],Stone,21338,/4nW7wZKKjzZ5zriDfIjpJcZIyZS.jpg,1991-05-17,92,"Action,Crime,Thriller",en,"Brian Bosworth,Lance Henriksen,William Forsythe,Arabella Holzbog,Sam McMurray",Craig R. Baxley,Yoram Ben-Ami,,,"Mark Helfrich,Larry Bock,Edward A. Warschilka",Alexander Gruszynski,,,"John B. Mansbridge,Richard L. Johnson",Tami Mor,"Selena Evans-Miller,Margaux L. Lancaster"
[Film18696],I Married a Strange Person!,51942,/QSqcWpefohh9kyMoFB1DChEzu7.jpg,1998-08-28,72,"Comedy,Animation,Fantasy,Action,Science Fiction",en,"Tom Larson,Charis Michelsen,Richard Spore,Christopher Cooke,Ruth Ray",Bill Plympton,,"Bill Plympton,P.C. Vey",,,John Donnelly,,,,,
[Film18736],Freaked,17796,/2wBQZxd0WzeO8YVpBFOhRh9vbz9.jpg,1993-09-11,86,"Comedy,Science Fiction,Horror",en,"Brooke Shields,William Sadler,Alex Winter,Randy Quaid,Michael Stoyanov","Alex Winter,Tom Stern","Harry J. Ufland,Mary Jane Ufland,Stephen Chiodo","Alex Winter,Tim Burns,Tom Stern",,Malcolm Campbell,"Jamie Thompson,Jene Omens",Kevin Kiner,Kim Hix,Catherine Hardwicke,Malissa Daniel,"Bill Corso,Vincent Prentice,Screaming Mad George,Margaret Prentice,Jim Eustermann"
[Film1874],The Secret of Roan Inish,14334,/knrhzhfMKgTqrDrCy3nBWL5sypa.jpg,1994-05-14,103,"Drama,Family,Fantasy",en,"Jeni Courtney,Eileen Colgan,Mick Lally,John Lynch,Pat Slowey",John Sayles,"Sarah Green,Maggie Renzi",,,John Sayles,Haskell Wexler,Mason Daring,"Lucy Richardson,Dennis Bosher,Henry Harris",Adrian Smith,Consolata Boyle,
[Film18860],Sue Lost in Manhattan,49813,/8qruld52pQloOmSXp6PxAMheMI6.jpg,1998-09-10,91,Drama,en,"Anna Levine,Matthew Powers,Tahnee Welch,Tracee Ellis Ross,John Ventimiglia",Amos Kollek,"Amos Kollek,Zack Habakuk,Osnat Shalev",Amos Kollek,,Elizabeth Gazzara,Ed Talavera,Chico Freeman,Kirsten Kearse,Charlotte Bourke,,
[Film1886],Microcosmos,9305,/OPoiGrzNr5FWoczXH5Gs1cReec.jpg,1996-05-20,80,Documentary,fr,Jacques Perrin,"Claude Nuridsany,Marie Pérennou","Jacques Perrin,Christophe Barratier,Yvette Mallet",,,"Marie-Josèphe Yoyotte,Florence Ricard",Thierry Machado,Bruno Coulais,,,,
[Film1887],Boys Don't Cry,226,/zgctotyLbWqCzLQhPwCpvhd70b3.jpg,1999-09-02,118,"Crime,Drama",en,"Hilary Swank,Chloë Sevigny,Peter Sarsgaard,Brendan Sexton III,Lecy Goranson",Kimberly Peirce,"John Hart,Eva Kolodner,Christine Vachon,Jeffrey Sharp,Brad Simpson,Morton Swinsky",,,"Tracy Granger,Lee Percy",Jim Denault,Nathan Larson,Shawn Carroll,Michael Shaw,Victoria Farrell,
[Film18993],The Corridor,620890,/v2uqg2PqLcZP3jTrSCfNd7ufy33.jpg,1991-01-01,6,Comedy,en,"Nicholas Briggs,Gary Russell,Stephen Mansfield,Heather Tracy,Alistair Lock",Kevin Davies,Keith Barnfather,,,Dave Hicks,,,,,,Susan Moore
[Film18997],Suzaku,36895,/fdHiWTfFWt5v1gYlOTqaqhs4lZM.jpg,1997-11-01,95,Drama,ja,"Jun Kunimura,Machiko Ono,Kotaro Shibata,Yasuyo Kamimura,Sachiko Izumi",Naomi Kawase,"Takenori Sentô,Kôji Kobayashi",Naomi Kawase,Osamu Takizawa,,Masaki Tamura,Masamichi Shigeno,Etsuko Yoshida,,,
[Film19004],Green Fish,95482,/1iQLAFaUvg3ZtgKJyM2yZHGZ9io.jpg,1997-02-07,111,"Drama,Crime",ko,"Han Suk-kyu,Shim Hye-jin,Moon Sung-keun,Song Kang-ho,Dong Bang-woo",Lee Chang-dong,"Yeo Kyun-dong,Dong Bang-woo",Lee Chang-dong,,Kim Hyun,You Yong-kil,,,Joo Byung-do,,
[Film1901],Scent of a Woman,9475,/4adI7IaveWb7EidYXfLb3MK3CgO.jpg,1992-12-23,156,Drama,en,"Chris O'Donnell,Al Pacino,James Rebhorn,Gabrielle Anwar,Philip Seymour Hoffman",Martin Brest,Martin Brest,,,"Michael Tronick,William Steinkamp,Harvey Rosenstock",Donald E. Thorin,Thomas Newman,W. Steven Graham,Angelo P. Graham,Aude Bronson-Howard,Robert Laden
[Film190362],Looking for an Angel,429756,/fdsHdgzodxJ1IkhleTWb4s8Wuju.jpg,1999-12-27,60,Drama,ja,"Kôichi Imaizumi,Akira Suehiro,Hotaru Hazuki,Kuroiwa Akira",Akihiro Suzuki,,,,,,,,,,
[Film1906],I Shot Andy Warhol,26890,/eF4iTAjunicLQyc6AdF7JNwSBOC.jpg,1996-05-01,103,Drama,en,"Lili Taylor,Jared Harris,Martha Plimpton,Lothaire Bluteau,Anna Levine",Mary Harron,"Christine Vachon,Tom Kalin","Mary Harron,Daniel Minahan",,Keith Reamer,Ellen Kuras,,,Thérèse DePrez,David C. Robinson,Judy Chin
[Film1909],Passage à l'acte,93480,/4NwwPBS2HOUqXXbQLDeuqRiDBkm.jpg,1993-01-01,12,,de,,Martin Arnold,,,,,,,,,,
[Film1915],The Talented Mr. Ripley,1213,/6ojHgqtIR41O2qLKa7LFUVj0cZa.jpg,1999-12-25,139,"Thriller,Crime,Drama",en,"Matt Damon,Gwyneth Paltrow,Jude Law,Cate Blanchett,Philip Seymour Hoffman",Anthony Minghella,"Tom Sternberg,William Horberg",,,Walter Murch,John Seale,Gabriel Yared,Stefano Maria Ortolani,Roy Walker,"Ann Roth,Gary Jones",Alessandra Sampaolo
[Film191618],Apologies,471818,/5G99uv3etazBakzqZLCa3O6ptOQ.jpg,1990-01-01,16,,en,,Anne Charlotte Robertson,,,,,,,,,,
[Film192224],Stein/Licht,507880,,1993-02-25,34,Documentary,de,,Rüdiger Neumann,,,,,,,,,,
[Film19222],Ponette,38523,/AaPLbULbjsyjQoWpHeJDbuGSlRu.jpg,1996-09-25,97,Drama,fr,"Delphine Schiltz,Victoire Thivisol,Matiaz Bureau Caton,Léopoldine Serre",Jacques Doillon,Alain Sarde,Jacques Doillon,,Jacqueline Fano,Caroline Champetier,Philippe Sarde,,Henri Berthon,Astrid Traissac,Laurence Azouvy
